001	af:wêreld	af-NA:wêreld	ak:wiase	am:ዓለም	ar:العالم	ar-AE:العالم	ar-BH:العالم	ar-DJ:العالم	ar-DZ:العالم	ar-EG:العالم	ar-EH:العالم	ar-ER:العالم	ar-IL:العالم	ar-IQ:العالم	ar-JO:العالم	ar-KM:العالم	ar-KW:العالم	ar-LB:العالم	ar-LY:العالم	ar-MA:العالم
DZ	af:Algerië	af-NA:Algerië	agq:Àadzɛlìa	ak:Ɔlgyeria	am:አልጄሪያ	ar:الجزائر	ar-AE:الجزائر	ar-BH:الجزائر	ar-DJ:الجزائر	ar-DZ:الجزائر	ar-EG:الجزائر	ar-EH:الجزائر	ar-ER:الجزائر	ar-IL:الجزائر	ar-IQ:الجزائر	ar-JO:الجزائر	ar-KM:الجزائر	ar-KW:الجزائر	ar-LB:الجزائر	ar-LY:الجزائر
EA	af:Ceuta en Melilla	af-NA:Ceuta en Melilla	ak:Ceuta ne Melilla	am:ሴኡታና ሜሊላ	ar:سيوتا وميليلا	ar-AE:سيوتا وميليلا	ar-BH:سيوتا وميليلا	ar-DJ:سيوتا وميليلا	ar-DZ:سيوتا وميليلا	ar-EG:سيوتا وميليلا	ar-EH:سيوتا وميليلا	ar-ER:سيوتا وميليلا	ar-IL:سيوتا وميليلا	ar-IQ:سيوتا وميليلا	ar-JO:سيوتا وميليلا	ar-KM:سيوتا وميليلا	ar-KW:سيوتا وميليلا	ar-LB:سيوتا وميليلا	ar-LY:سبتة ومليلية	ar-MA:سيوتا وميليلا
EC	af:Ecuador	af-NA:Ecuador	agq:Ekwadò	ak:Yikuwedɔ	am:ኢኳዶር	ar:الإكوادور	ar-AE:الإكوادور	ar-BH:الإكوادور	ar-DJ:الإكوادور	ar-DZ:الإكوادور	ar-EG:الإكوادور	ar-EH:الإكوادور	ar-ER:الإكوادور	ar-IL:الإكوادور	ar-IQ:الإكوادور	ar-JO:الإكوادور	ar-KM:الإكوادور	ar-KW:الإكوادور	ar-LB:الإكوادور	ar-LY:الإكوادور
EE	af:Estland	af-NA:Estland	agq:Èsɨ̀tonyìa	ak:Ɛstonia	am:ኤስቶኒያ	ar:إستونيا	ar-AE:إستونيا	ar-BH:إستونيا	ar-DJ:إستونيا	ar-DZ:إستونيا	ar-EG:إستونيا	ar-EH:إستونيا	ar-ER:إستونيا	ar-IL:إستونيا	ar-IQ:إستونيا	ar-JO:إستونيا	ar-KM:إستونيا	ar-KW:إستونيا	ar-LB:إستونيا	ar-LY:إستونيا
EG	af:Egipte	af-NA:Egipte	agq:Edzì	ak:Misrim	am:ግብጽ	ar:مصر	ar-AE:مصر	ar-BH:مصر	ar-DJ:مصر	ar-DZ:مصر	ar-EG:مصر	ar-EH:مصر	ar-ER:مصر	ar-IL:مصر	ar-IQ:مصر	ar-JO:مصر	ar-KM:مصر	ar-KW:مصر	ar-LB:مصر	ar-LY:مصر
EH	af:Wes-Sahara	af-NA:Wes-Sahara	ak:Sahara Atɔeɛ	am:ምዕራባዊ ሳህራ	ar:الصحراء الغربية	ar-AE:الصحراء الغربية	ar-BH:الصحراء الغربية	ar-DJ:الصحراء الغربية	ar-DZ:الصحراء الغربية	ar-EG:الصحراء الغربية	ar-EH:الصحراء الغربية	ar-ER:الصحراء الغربية	ar-IL:الصحراء الغربية	ar-IQ:الصحراء الغربية	ar-JO:الصحراء الغربية	ar-KM:الصحراء الغربية	ar-KW:الصحراء الغربية	ar-LB:الصحراء الغربية	ar-LY:الصحراء الغربية	ar-MA:الصحراء الغربية
ER	af:Eritrea	af-NA:Eritrea	agq:Èletɨ̀là	ak:Ɛritrea	am:ኤርትራ	ar:إريتريا	ar-AE:إريتريا	ar-BH:إريتريا	ar-DJ:إريتريا	ar-DZ:إريتريا	ar-EG:إريتريا	ar-EH:إريتريا	ar-ER:إريتريا	ar-IL:إريتريا	ar-IQ:إريتريا	ar-JO:إريتريا	ar-KM:إريتريا	ar-KW:إريتريا	ar-LB:إريتريا	ar-LY:إريتريا
ES	af:Spanje	af-NA:Spanje	agq:Sɨ̀kpɛ̂n	ak:Spain	am:ስፔን	ar:إسبانيا	ar-AE:إسبانيا	ar-BH:إسبانيا	ar-DJ:إسبانيا	ar-DZ:إسبانيا	ar-EG:إسبانيا	ar-EH:إسبانيا	ar-ER:إسبانيا	ar-IL:إسبانيا	ar-IQ:إسبانيا	ar-JO:إسبانيا	ar-KM:إسبانيا	ar-KW:إسبانيا	ar-LB:إسبانيا	ar-LY:إسبانيا
ET	af:Ethiopië	af-NA:Ethiopië	agq:Ètyǒpìa	ak:Yitiopia	am:ኢትዮጵያ	ar:إثيوبيا	ar-AE:إثيوبيا	ar-BH:إثيوبيا	ar-DJ:إثيوبيا	ar-DZ:إثيوبيا	ar-EG:إثيوبيا	ar-EH:إثيوبيا	ar-ER:إثيوبيا	ar-IL:إثيوبيا	ar-IQ:إثيوبيا	ar-JO:إثيوبيا	ar-KM:إثيوبيا	ar-KW:إثيوبيا	ar-LB:إثيوبيا	ar-LY:إثيوبيا
EU	af:Europese Unie	af-NA:Europese Unie	ak:Yuropu Nkabomkuo	am:የአውሮፓ ህብረት	ar:الاتحاد الأوروبي	ar-AE:الاتحاد الأوروبي	ar-BH:الاتحاد الأوروبي	ar-DJ:الاتحاد الأوروبي	ar-DZ:الاتحاد الأوروبي	ar-EG:الاتحاد الأوروبي	ar-EH:الاتحاد الأوروبي	ar-ER:الاتحاد الأوروبي	ar-IL:الاتحاد الأوروبي	ar-IQ:الاتحاد الأوروبي	ar-JO:الاتحاد الأوروبي	ar-KM:الاتحاد الأوروبي	ar-KW:الاتحاد الأوروبي	ar-LB:الاتحاد الأوروبي	ar-LY:الاتحاد الأوروبي	ar-MA:الاتحاد الأوروبي
EZ	af:Eurosone	af-NA:Eurosone	ak:Yuropu Fam	am:የዩሮ ዞን	ar:منطقة اليورو	ar-AE:منطقة اليورو	ar-BH:منطقة اليورو	ar-DJ:منطقة اليورو	ar-DZ:منطقة اليورو	ar-EG:منطقة اليورو	ar-EH:منطقة اليورو	ar-ER:منطقة اليورو	ar-IL:منطقة اليورو	ar-IQ:منطقة اليورو	ar-JO:منطقة اليورو	ar-KM:منطقة اليورو	ar-KW:منطقة اليورو	ar-LB:منطقة اليورو	ar-LY:منطقة اليورو	ar-MA:منطقة اليورو
FI	af:Finland	af-NA:Finland	agq:Fɨnlàn	ak:Finland	am:ፊንላንድ	ar:فنلندا	ar-AE:فنلندا	ar-BH:فنلندا	ar-DJ:فنلندا	ar-DZ:فنلندا	ar-EG:فنلندا	ar-EH:فنلندا	ar-ER:فنلندا	ar-IL:فنلندا	ar-IQ:فنلندا	ar-JO:فنلندا	ar-KM:فنلندا	ar-KW:فنلندا	ar-LB:فنلندا	ar-LY:فنلندا
FJ	af:Fidji	af-NA:Fidji	agq:Fidzi	ak:Figyi	am:ፊጂ	ar:فيجي	ar-AE:فيجي	ar-BH:فيجي	ar-DJ:فيجي	ar-DZ:فيجي	ar-EG:فيجي	ar-EH:فيجي	ar-ER:فيجي	ar-IL:فيجي	ar-IQ:فيجي	ar-JO:فيجي	ar-KM:فيجي	ar-KW:فيجي	ar-LB:فيجي	ar-LY:فيجي
FK	af:Falklandeilande	af-NA:Falklandeilande	agq:Chwɨlà fɨ Fakɨlàn	ak:Fɔkman Aeland	am:የፎክላንድ ደሴቶች	ar:جزر فوكلاند	ar-AE:جزر فوكلاند	ar-BH:جزر فوكلاند	ar-DJ:جزر فوكلاند	ar-DZ:جزر فوكلاند	ar-EG:جزر فوكلاند	ar-EH:جزر فوكلاند	ar-ER:جزر فوكلاند	ar-IL:جزر فوكلاند	ar-IQ:جزر فوكلاند	ar-JO:جزر فوكلاند	ar-KM:جزر فوكلاند	ar-KW:جزر فوكلاند	ar-LB:جزر فوكلاند	ar-LY:جزر فوكلاند
FM	af:Mikronesië	af-NA:Mikronesië	agq:Maekòlòneshìa	ak:Maekronehyia	am:ማይክሮኔዢያ	ar:ميكرونيزيا	ar-AE:ميكرونيزيا	ar-BH:ميكرونيزيا	ar-DJ:ميكرونيزيا	ar-DZ:ميكرونيزيا	ar-EG:ميكرونيزيا	ar-EH:ميكرونيزيا	ar-ER:ميكرونيزيا	ar-IL:ميكرونيزيا	ar-IQ:ميكرونيزيا	ar-JO:ميكرونيزيا	ar-KM:ميكرونيزيا	ar-KW:ميكرونيزيا	ar-LB:ميكرونيزيا	ar-LY:ميكرونيزيا
FO	af:Faroëreilande	af-NA:Faroëreilande	ak:Faro Aeland	am:የፋሮ ደሴቶች	ar:جزر فارو	ar-AE:جزر فارو	ar-BH:جزر فارو	ar-DJ:جزر فارو	ar-DZ:جزر فارو	ar-EG:جزر فارو	ar-EH:جزر فارو	ar-ER:جزر فارو	ar-IL:جزر فارو	ar-IQ:جزر فارو	ar-JO:جزر فارو	ar-KM:جزر فارو	ar-KW:جزر فارو	ar-LB:جزر فارو	ar-LY:جزر فارو	ar-MA:جزر فارو
FR	af:Frankryk	af-NA:Frankryk	agq:Fàlâŋnsì	ak:Franse	am:ፈረንሳይ	ar:فرنسا	ar-AE:فرنسا	ar-BH:فرنسا	ar-DJ:فرنسا	ar-DZ:فرنسا	ar-EG:فرنسا	ar-EH:فرنسا	ar-ER:فرنسا	ar-IL:فرنسا	ar-IQ:فرنسا	ar-JO:فرنسا	ar-KM:فرنسا	ar-KW:فرنسا	ar-LB:فرنسا	ar-LY:فرنسا
GA	af:Gaboen	af-NA:Gaboen	agq:Gàbûn	ak:Gabɔn	am:ጋቦን	ar:الغابون	ar-AE:الغابون	ar-BH:الغابون	ar-DJ:الغابون	ar-DZ:الغابون	ar-EG:الغابون	ar-EH:الغابون	ar-ER:الغابون	ar-IL:الغابون	ar-IQ:الغابون	ar-JO:الغابون	ar-KM:الغابون	ar-KW:الغابون	ar-LB:الغابون	ar-LY:الغابون
GB	af:Verenigde Koninkryk	af-NA:Verenigde Koninkryk	agq:Yùnaetɛ Kiŋdɔ̀m	ak:UK	am:ዩናይትድ ኪንግደም	ar:المملكة المتحدة	ar-AE:المملكة المتحدة	ar-BH:المملكة المتحدة	ar-DJ:المملكة المتحدة	ar-DZ:المملكة المتحدة	ar-EG:المملكة المتحدة	ar-EH:المملكة المتحدة	ar-ER:المملكة المتحدة	ar-IL:المملكة المتحدة	ar-IQ:المملكة المتحدة	ar-JO:المملكة المتحدة	ar-KM:المملكة المتحدة	ar-KW:المملكة المتحدة	ar-LB:المملكة المتحدة	ar-LY:المملكة المتحدة
GD	af:Grenada	af-NA:Grenada	agq:Gɨ̀lɛnadà	ak:Grenada	am:ግሬናዳ	ar:غرينادا	ar-AE:غرينادا	ar-BH:غرينادا	ar-DJ:غرينادا	ar-DZ:غرينادا	ar-EG:غرينادا	ar-EH:غرينادا	ar-ER:غرينادا	ar-IL:غرينادا	ar-IQ:غرينادا	ar-JO:غرينادا	ar-KM:غرينادا	ar-KW:غرينادا	ar-LB:غرينادا	ar-LY:غرينادا
GE	af:Georgië	af-NA:Georgië	agq:Dzɔɔdzìa	ak:Gyɔgyea	am:ጆርጂያ	ar:جورجيا	ar-AE:جورجيا	ar-BH:جورجيا	ar-DJ:جورجيا	ar-DZ:جورجيا	ar-EG:جورجيا	ar-EH:جورجيا	ar-ER:جورجيا	ar-IL:جورجيا	ar-IQ:جورجيا	ar-JO:جورجيا	ar-KM:جورجيا	ar-KW:جورجيا	ar-LB:جورجيا	ar-LY:جورجيا
GF	af:Frans-Guyana	af-NA:Frans-Guyana	agq:Gàyanà è Fàlâŋnsì	ak:Frɛnkye Gayana	am:የፈረንሳይ ጉዊአና	ar:غويانا الفرنسية	ar-AE:غويانا الفرنسية	ar-BH:غويانا الفرنسية	ar-DJ:غويانا الفرنسية	ar-DZ:غويانا الفرنسية	ar-EG:غويانا الفرنسية	ar-EH:غويانا الفرنسية	ar-ER:غويانا الفرنسية	ar-IL:غويانا الفرنسية	ar-IQ:غويانا الفرنسية	ar-JO:غويانا الفرنسية	ar-KM:غويانا الفرنسية	ar-KW:غويانا الفرنسية	ar-LB:غويانا الفرنسية	ar-LY:غويانا الفرنسية
GG	af:Guernsey	af-NA:Guernsey	ak:Guɛnse	am:ጉርነሲ	ar:غيرنزي	ar-AE:غيرنزي	ar-BH:غيرنزي	ar-DJ:غيرنزي	ar-DZ:غيرنزي	ar-EG:غيرنزي	ar-EH:غيرنزي	ar-ER:غيرنزي	ar-IL:غيرنزي	ar-IQ:غيرنزي	ar-JO:غيرنزي	ar-KM:غيرنزي	ar-KW:غيرنزي	ar-LB:غيرنزي	ar-LY:غيرنزي	ar-MA:غيرنزي
GH	af:Ghana	af-NA:Ghana	agq:Gaanà	ak:Gaana	am:ጋና	ar:غانا	ar-AE:غانا	ar-BH:غانا	ar-DJ:غانا	ar-DZ:غانا	ar-EG:غانا	ar-EH:غانا	ar-ER:غانا	ar-IL:غانا	ar-IQ:غانا	ar-JO:غانا	ar-KM:غانا	ar-KW:غانا	ar-LB:غانا	ar-LY:غانا
GI	af:Gibraltar	af-NA:Gibraltar	agq:Dzibɨ̀latà	ak:Gyebralta	am:ጂብራልተር	ar:جبل طارق	ar-AE:جبل طارق	ar-BH:جبل طارق	ar-DJ:جبل طارق	ar-DZ:جبل طارق	ar-EG:جبل طارق	ar-EH:جبل طارق	ar-ER:جبل طارق	ar-IL:جبل طارق	ar-IQ:جبل طارق	ar-JO:جبل طارق	ar-KM:جبل طارق	ar-KW:جبل طارق	ar-LB:جبل طارق	ar-LY:جبل طارق
GL	af:Groenland	af-NA:Groenland	agq:Gɨ̀lenlân	ak:Greenman	am:ግሪንላንድ	ar:غرينلاند	ar-AE:غرينلاند	ar-BH:غرينلاند	ar-DJ:غرينلاند	ar-DZ:غرينلاند	ar-EG:غرينلاند	ar-EH:غرينلاند	ar-ER:غرينلاند	ar-IL:غرينلاند	ar-IQ:غرينلاند	ar-JO:غرينلاند	ar-KM:غرينلاند	ar-KW:غرينلاند	ar-LB:غرينلاند	ar-LY:غرينلاند
GM	af:Gambië	af-NA:Gambië	agq:Gambìa	ak:Gambia	am:ጋምቢያ	ar:غامبيا	ar-AE:غامبيا	ar-BH:غامبيا	ar-DJ:غامبيا	ar-DZ:غامبيا	ar-EG:غامبيا	ar-EH:غامبيا	ar-ER:غامبيا	ar-IL:غامبيا	ar-IQ:غامبيا	ar-JO:غامبيا	ar-KM:غامبيا	ar-KW:غامبيا	ar-LB:غامبيا	ar-LY:غامبيا
GN	af:Guinee	af-NA:Guinee	agq:Ginè	ak:Gini	am:ጊኒ	ar:غينيا	ar-AE:غينيا	ar-BH:غينيا	ar-DJ:غينيا	ar-DZ:غينيا	ar-EG:غينيا	ar-EH:غينيا	ar-ER:غينيا	ar-IL:غينيا	ar-IQ:غينيا	ar-JO:غينيا	ar-KM:غينيا	ar-KW:غينيا	ar-LB:غينيا	ar-LY:غينيا
GP	af:Guadeloupe	af-NA:Guadeloupe	agq:Gwadalukpɛ̀	ak:Guwadelup	am:ጉዋደሉፕ	ar:غوادلوب	ar-AE:غوادلوب	ar-BH:غوادلوب	ar-DJ:غوادلوب	ar-DZ:غوادلوب	ar-EG:غوادلوب	ar-EH:غوادلوب	ar-ER:غوادلوب	ar-IL:غوادلوب	ar-IQ:غوادلوب	ar-JO:غوادلوب	ar-KM:غوادلوب	ar-KW:غوادلوب	ar-LB:غوادلوب	ar-LY:غوادلوب
GQ	af:Ekwatoriaal-Guinee	af-NA:Ekwatoriaal-Guinee	agq:Èkwɛ̀tolia Ginè	ak:Gini Ikuweta	am:ኢኳቶሪያል ጊኒ	ar:غينيا الاستوائية	ar-AE:غينيا الاستوائية	ar-BH:غينيا الاستوائية	ar-DJ:غينيا الاستوائية	ar-DZ:غينيا الاستوائية	ar-EG:غينيا الاستوائية	ar-EH:غينيا الاستوائية	ar-ER:غينيا الاستوائية	ar-IL:غينيا الاستوائية	ar-IQ:غينيا الاستوائية	ar-JO:غينيا الاستوائية	ar-KM:غينيا الاستوائية	ar-KW:غينيا الاستوائية	ar-LB:غينيا الاستوائية	ar-LY:غينيا الاستوائية
GR	af:Griekeland	af-NA:Griekeland	agq:Gɨ̀lês	ak:Greekman	am:ግሪክ	ar:اليونان	ar-AE:اليونان	ar-BH:اليونان	ar-DJ:اليونان	ar-DZ:اليونان	ar-EG:اليونان	ar-EH:اليونان	ar-ER:اليونان	ar-IL:اليونان	ar-IQ:اليونان	ar-JO:اليونان	ar-KM:اليونان	ar-KW:اليونان	ar-LB:اليونان	ar-LY:اليونان
GS	af:Suid-Georgië en die Suidelike Sandwicheilande	af-NA:Suid-Georgië en die Suidelike Sandwicheilande	ak:Gyɔɔgyia Anaafoɔ ne Sandwich Aeland Anaafoɔ	am:ደቡብ ጆርጂያ እና የደቡብ ሳንድዊች ደሴቶች	ar:جورجيا الجنوبية وجزر ساندويتش الجنوبية	ar-AE:جورجيا الجنوبية وجزر ساندويتش الجنوبية	ar-BH:جورجيا الجنوبية وجزر ساندويتش الجنوبية	ar-DJ:جورجيا الجنوبية وجزر ساندويتش الجنوبية	ar-DZ:جورجيا الجنوبية وجزر ساندويتش الجنوبية	ar-EG:جورجيا الجنوبية وجزر ساندويتش الجنوبية	ar-EH:جورجيا الجنوبية وجزر ساندويتش الجنوبية	ar-ER:جورجيا الجنوبية وجزر ساندويتش الجنوبية	ar-IL:جورجيا الجنوبية وجزر ساندويتش الجنوبية	ar-IQ:جورجيا الجنوبية وجزر ساندويتش الجنوبية	ar-JO:جورجيا الجنوبية وجزر ساندويتش الجنوبية	ar-KM:جورجيا الجنوبية وجزر ساندويتش الجنوبية	ar-KW:جورجيا الجنوبية وجزر ساندويتش الجنوبية	ar-LB:جورجيا الجنوبية وجزر ساندويتش الجنوبية	ar-LY:جورجيا الجنوبية وجزر ساندويتش الجنوبية	ar-MA:جورجيا الجنوبية وجزر ساندويتش الجنوبية
GT	af:Guatemala	af-NA:Guatemala	agq:Gwàtɨ̀malà	ak:Guwatemala	am:ጉዋቲማላ	ar:غواتيمالا	ar-AE:غواتيمالا	ar-BH:غواتيمالا	ar-DJ:غواتيمالا	ar-DZ:غواتيمالا	ar-EG:غواتيمالا	ar-EH:غواتيمالا	ar-ER:غواتيمالا	ar-IL:غواتيمالا	ar-IQ:غواتيمالا	ar-JO:غواتيمالا	ar-KM:غواتيمالا	ar-KW:غواتيمالا	ar-LB:غواتيمالا	ar-LY:غواتيمالا
GU	af:Guam	af-NA:Guam	agq:Gwam	ak:Guam	am:ጉዋም	ar:غوام	ar-AE:غوام	ar-BH:غوام	ar-DJ:غوام	ar-DZ:غوام	ar-EG:غوام	ar-EH:غوام	ar-ER:غوام	ar-IL:غوام	ar-IQ:غوام	ar-JO:غوام	ar-KM:غوام	ar-KW:غوام	ar-LB:غوام	ar-LY:غوام
GW	af:Guinee-Bissau	af-NA:Guinee-Bissau	agq:Ginè Bìsawù	ak:Gini Bisaw	am:ጊኒ-ቢሳው	ar:غينيا بيساو	ar-AE:غينيا بيساو	ar-BH:غينيا بيساو	ar-DJ:غينيا بيساو	ar-DZ:غينيا بيساو	ar-EG:غينيا بيساو	ar-EH:غينيا بيساو	ar-ER:غينيا بيساو	ar-IL:غينيا بيساو	ar-IQ:غينيا بيساو	ar-JO:غينيا بيساو	ar-KM:غينيا بيساو	ar-KW:غينيا بيساو	ar-LB:غينيا بيساو	ar-LY:غينيا بيساو
GY	af:Guyana	af-NA:Guyana	agq:Gùyanà	ak:Gayana	am:ጉያና	ar:غيانا	ar-AE:غيانا	ar-BH:غيانا	ar-DJ:غيانا	ar-DZ:غيانا	ar-EG:غيانا	ar-EH:غيانا	ar-ER:غيانا	ar-IL:غيانا	ar-IQ:غيانا	ar-JO:غيانا	ar-KM:غيانا	ar-KW:غيانا	ar-LB:غيانا	ar-LY:غيانا
HK	af:Hongkong SAS China	af-NA:Hongkong SAS China	ak:Hɔnkɔn Kyaena	am:ሆንግ ኮንግ ልዩ የአስተዳደር ክልል ቻይና	ar:هونغ كونغ الصينية (منطقة إدارية خاصة)	ar-AE:هونغ كونغ الصينية (منطقة إدارية خاصة)	ar-BH:هونغ كونغ الصينية (منطقة إدارية خاصة)	ar-DJ:هونغ كونغ الصينية (منطقة إدارية خاصة)	ar-DZ:هونغ كونغ الصينية (منطقة إدارية خاصة)	ar-EG:هونغ كونغ الصينية (منطقة إدارية خاصة)	ar-EH:هونغ كونغ الصينية (منطقة إدارية خاصة)	ar-ER:هونغ كونغ الصينية (منطقة إدارية خاصة)	ar-IL:هونغ كونغ الصينية (منطقة إدارية خاصة)	ar-IQ:هونغ كونغ الصينية (منطقة إدارية خاصة)	ar-JO:هونغ كونغ الصينية (منطقة إدارية خاصة)	ar-KM:هونغ كونغ الصينية (منطقة إدارية خاصة)	ar-KW:هونغ كونغ الصينية (منطقة إدارية خاصة)	ar-LB:هونغ كونغ الصينية (منطقة إدارية خاصة)	ar-LY:هونغ كونغ الصينية (منطقة إدارية خاصة)	ar-MA:هونغ كونغ الصينية (منطقة إدارية خاصة)
HM	af:Heardeiland en McDonaldeilande	af-NA:Heardeiland en McDonaldeilande	ak:Heard ne McDonald Supɔ	am:ኽርድ ኣና ማክዶናልድ ደሴቶች	ar:جزيرة هيرد وجزر ماكدونالد	ar-AE:جزيرة هيرد وجزر ماكدونالد	ar-BH:جزيرة هيرد وجزر ماكدونالد	ar-DJ:جزيرة هيرد وجزر ماكدونالد	ar-DZ:جزيرة هيرد وجزر ماكدونالد	ar-EG:جزيرة هيرد وجزر ماكدونالد	ar-EH:جزيرة هيرد وجزر ماكدونالد	ar-ER:جزيرة هيرد وجزر ماكدونالد	ar-IL:جزيرة هيرد وجزر ماكدونالد	ar-IQ:جزيرة هيرد وجزر ماكدونالد	ar-JO:جزيرة هيرد وجزر ماكدونالد	ar-KM:جزيرة هيرد وجزر ماكدونالد	ar-KW:جزيرة هيرد وجزر ماكدونالد	ar-LB:جزيرة هيرد وجزر ماكدونالد	ar-LY:جزيرة هيرد وجزر ماكدونالد	ar-MA:جزيرة هيرد وجزر ماكدونالد
HN	af:Honduras	af-NA:Honduras	agq:Hɔndulàs	ak:Hɔnduras	am:ሆንዱራስ	ar:هندوراس	ar-AE:هندوراس	ar-BH:هندوراس	ar-DJ:هندوراس	ar-DZ:هندوراس	ar-EG:هندوراس	ar-EH:هندوراس	ar-ER:هندوراس	ar-IL:هندوراس	ar-IQ:هندوراس	ar-JO:هندوراس	ar-KM:هندوراس	ar-KW:هندوراس	ar-LB:هندوراس	ar-LY:هندوراس
HR	af:Kroasië	af-NA:Kroasië	agq:Kòwɛshìa	ak:Krowehyia	am:ክሮኤሽያ	ar:كرواتيا	ar-AE:كرواتيا	ar-BH:كرواتيا	ar-DJ:كرواتيا	ar-DZ:كرواتيا	ar-EG:كرواتيا	ar-EH:كرواتيا	ar-ER:كرواتيا	ar-IL:كرواتيا	ar-IQ:كرواتيا	ar-JO:كرواتيا	ar-KM:كرواتيا	ar-KW:كرواتيا	ar-LB:كرواتيا	ar-LY:كرواتيا
HT	af:Haïti	af-NA:Haïti	agq:Hǎetì	ak:Heiti	am:ሀይቲ	ar:هايتي	ar-AE:هايتي	ar-BH:هايتي	ar-DJ:هايتي	ar-DZ:هايتي	ar-EG:هايتي	ar-EH:هايتي	ar-ER:هايتي	ar-IL:هايتي	ar-IQ:هايتي	ar-JO:هايتي	ar-KM:هايتي	ar-KW:هايتي	ar-LB:هايتي	ar-LY:هايتي
HU	af:Hongarye	af-NA:Hongarye	agq:Hɔŋgàlè	ak:Hangari	am:ሀንጋሪ	ar:هنغاريا	ar-AE:هنغاريا	ar-BH:هنغاريا	ar-DJ:هنغاريا	ar-DZ:هنغاريا	ar-EG:هنغاريا	ar-EH:هنغاريا	ar-ER:هنغاريا	ar-IL:هنغاريا	ar-IQ:هنغاريا	ar-JO:هنغاريا	ar-KM:هنغاريا	ar-KW:هنغاريا	ar-LB:هنغاريا	ar-LY:هنغاريا
IC	af:Kanariese Eilande	af-NA:Kanariese Eilande	ak:Canary Islands	am:የካናሪ ደሴቶች	ar:جزر الكناري	ar-AE:جزر الكناري	ar-BH:جزر الكناري	ar-DJ:جزر الكناري	ar-DZ:جزر الكناري	ar-EG:جزر الكناري	ar-EH:جزر الكناري	ar-ER:جزر الكناري	ar-IL:جزر الكناري	ar-IQ:جزر الكناري	ar-JO:جزر الكناري	ar-KM:جزر الكناري	ar-KW:جزر الكناري	ar-LB:جزر الكناري	ar-LY:جزر الكناري	ar-MA:جزر الكناري
ID	af:Indonesië	af-NA:Indonesië	agq:Èndòneshìa	ak:Ndoniihyia	am:ኢንዶኔዢያ	ar:إندونيسيا	ar-AE:إندونيسيا	ar-BH:إندونيسيا	ar-DJ:إندونيسيا	ar-DZ:إندونيسيا	ar-EG:إندونيسيا	ar-EH:إندونيسيا	ar-ER:إندونيسيا	ar-IL:إندونيسيا	ar-IQ:إندونيسيا	ar-JO:إندونيسيا	ar-KM:إندونيسيا	ar-KW:إندونيسيا	ar-LB:إندونيسيا	ar-LY:إندونيسيا
IE	af:Ierland	af-NA:Ierland	agq:Aelɨ̀lân	ak:Aereland	am:አየርላንድ	ar:أيرلندا	ar-AE:أيرلندا	ar-BH:أيرلندا	ar-DJ:أيرلندا	ar-DZ:أيرلندا	ar-EG:أيرلندا	ar-EH:أيرلندا	ar-ER:أيرلندا	ar-IL:أيرلندا	ar-IQ:أيرلندا	ar-JO:أيرلندا	ar-KM:أيرلندا	ar-KW:أيرلندا	ar-LB:أيرلندا	ar-LY:أيرلندا
IL	af:Israel	af-NA:Israel	agq:Ezɨ̀lɛ̂	ak:Israe	am:እስራኤል	ar:إسرائيل	ar-AE:إسرائيل	ar-BH:إسرائيل	ar-DJ:إسرائيل	ar-DZ:إسرائيل	ar-EG:إسرائيل	ar-EH:إسرائيل	ar-ER:إسرائيل	ar-IL:إسرائيل	ar-IQ:إسرائيل	ar-JO:إسرائيل	ar-KM:إسرائيل	ar-KW:إسرائيل	ar-LB:إسرائيل	ar-LY:إسرائيل
IM	af:Eiland Man	af-NA:Eiland Man	ak:Isle of Man	am:አይል ኦፍ ማን	ar:جزيرة مان	ar-AE:جزيرة مان	ar-BH:جزيرة مان	ar-DJ:جزيرة مان	ar-DZ:جزيرة مان	ar-EG:جزيرة مان	ar-EH:جزيرة مان	ar-ER:جزيرة مان	ar-IL:جزيرة مان	ar-IQ:جزيرة مان	ar-JO:جزيرة مان	ar-KM:جزيرة مان	ar-KW:جزيرة مان	ar-LB:جزيرة مان	ar-LY:جزيرة مان	ar-MA:جزيرة مان
IN	af:Indië	af-NA:Indië	agq:Endìa	ak:India	am:ህንድ	ar:الهند	ar-AE:الهند	ar-BH:الهند	ar-DJ:الهند	ar-DZ:الهند	ar-EG:الهند	ar-EH:الهند	ar-ER:الهند	ar-IL:الهند	ar-IQ:الهند	ar-JO:الهند	ar-KM:الهند	ar-KW:الهند	ar-LB:الهند	ar-LY:الهند
